CIFDB_ACCT_ID,MRCHNT_DBA_NM,TRAN_DATE,TRAN_POST_DATE,TRAN_CD,TRAN_CAT_CD,TRANS_FRAUD_FLAG,TRAN_AMT,INCHG_FEE,DBR_CD_ID,MRCHNT_CITY_NM,MRCHNT_STATE_CD,Status,Description,CIFDB_ACCNT_ID,ELCTRNC_PYMT_VALUE
7298619,Bridges Inc,02/01/2025,03/30/2025,108,19,N,861.51,17.63,C,South Kaitlinfort,NJ,Successful,Bridges Inc transaction of $861.51 was successful.,1678647,N
2376369,Garcia-Adams,04/12/2025,05/14/2025,374,19,N,7118.21,148.4,,South Carlberg,RI,Returned,Garcia-Adams transaction of $7118.21 was returned.,8955385,N
6312979,"Morales, Cole and Wyatt",12/24/2024,05/22/2025,374,19,Y,56.93,0.72,D,Angelview,TX,Returned,"Morales, Cole and Wyatt transaction of $56.93 was returned.",3333111,N
2715158,Lopez-Leonard,05/13/2025,12/31/2024,374,19,Y,4312.64,81.62,,Mendozafurt,AK,Returned,Lopez-Leonard transaction of $4312.64 was returned.,9214248,N
2732967,"Kelly, Ellis and Spencer",04/27/2025,01/10/2025,374,19,N,5544.43,110.46,D,North Geraldhaven,CO,Returned,"Kelly, Ellis and Spencer transaction of $5544.43 was returned.",4538514,N
1207041,"House, Davis and Walker",12/26/2024,01/20/2025,108,19,N,7792.8,180.18,,West Kelly,SD,Successful,"House, Davis and Walker transaction of $7792.8 was successful.",5354429,N
9742683,"Hawkins, Kent and Huang",03/10/2025,03/31/2025,108,19,Y,1392.71,17.45,D,Gomezchester,CO,Successful,"Hawkins, Kent and Huang transaction of $1392.71 was successful.",2772449,N
2061446,Benson Ltd,01/07/2025,03/27/2025,374,19,N,4213.92,72.08,C,South Jordanland,MS,Returned,Benson Ltd transaction of $4213.92 was returned.,6105528,N
5222820,Friedman-Dominguez,03/11/2025,03/09/2025,374,19,Y,4581.33,38.42,C,New Andrewmouth,KY,Returned,Friedman-Dominguez transaction of $4581.33 was returned.,2846235,N
6573679,"Oneal, Roberson and Evans",02/23/2025,03/05/2025,108,19,N,4405.03,69.45,,North Masonport,ID,Successful,"Oneal, Roberson and Evans transaction of $4405.03 was successful.",7487286,N
6040467,Flores-Sawyer,04/10/2025,05/05/2025,374,19,N,3145.26,91.57,D,Lake Thomas,DE,Returned,Flores-Sawyer transaction of $3145.26 was returned.,3633414,N
9237735,"Perez, Grimes and Tucker",05/05/2025,12/13/2024,374,19,N,3763.67,95.64,D,Hortonburgh,NE,Returned,"Perez, Grimes and Tucker transaction of $3763.67 was returned.",4259536,N
2910720,Lee Inc,12/14/2024,02/24/2025,374,19,Y,6818.72,127.87,,East Antonioview,OR,Returned,Lee Inc transaction of $6818.72 was returned.,4655114,N
4517316,Sawyer LLC,04/04/2025,05/05/2025,374,19,Y,8190.56,203.87,D,East Darlene,KS,Returned,Sawyer LLC transaction of $8190.56 was returned.,5392137,N
3335038,Norman Group,01/03/2025,01/07/2025,374,19,Y,2530.55,22.4,D,Vazquezshire,SC,Returned,Norman Group transaction of $2530.55 was returned.,1918937,N
2240929,Vega-Hoover,01/24/2025,03/14/2025,374,19,N,5346.0,150.16,,West Miranda,AZ,Returned,Vega-Hoover transaction of $5346.0 was returned.,3237020,N
1616817,"Ramos, Thompson and Sawyer",01/01/2025,01/19/2025,108,19,Y,7690.7,164.89,D,Hartshire,ND,Successful,"Ramos, Thompson and Sawyer transaction of $7690.7 was successful.",3665709,N
1743175,Anderson-Mcgrath,05/15/2025,01/19/2025,108,19,N,9657.34,152.21,C,Jonesmouth,CO,Successful,Anderson-Mcgrath transaction of $9657.34 was successful.,2822295,N
5340909,Hernandez-Jefferson,05/28/2025,05/06/2025,108,19,N,3744.33,62.07,,South Patrickland,ME,Successful,Hernandez-Jefferson transaction of $3744.33 was successful.,9708645,Y
6787592,"Bauer, Nelson and Martinez",01/16/2025,02/04/2025,108,19,Y,2957.85,82.86,C,South Larry,HI,Successful,"Bauer, Nelson and Martinez transaction of $2957.85 was successful.",5126313,N
3376915,"Jordan, Moore and Mills",02/12/2025,04/11/2025,374,19,N,4556.05,46.34,D,Port Jessicabury,DC,Returned,"Jordan, Moore and Mills transaction of $4556.05 was returned.",1275169,N
8988681,"Hopkins, Bryant and Robinson",04/03/2025,03/07/2025,108,19,N,3192.5,39.93,,Collinsstad,KS,Successful,"Hopkins, Bryant and Robinson transaction of $3192.5 was successful.",5474246,Y
1378915,Stone-Wong,03/20/2025,03/04/2025,108,19,Y,9299.57,218.65,,Nicoleville,WA,Successful,Stone-Wong transaction of $9299.57 was successful.,4935378,Y
3686631,Allen-Martinez,05/06/2025,12/10/2024,108,19,N,2322.4,35.13,C,Lake Sethchester,CO,Successful,Allen-Martinez transaction of $2322.4 was successful.,5878113,N
8250013,Johnson-Reed,12/23/2024,04/20/2025,108,19,Y,4498.5,70.8,C,Williamsberg,IN,Successful,Johnson-Reed transaction of $4498.5 was successful.,5532811,N
4452490,Yoder Inc,02/01/2025,04/30/2025,374,19,Y,7996.03,147.3,D,East Chris,NH,Returned,Yoder Inc transaction of $7996.03 was returned.,8303761,N
4306357,"Jones, Jensen and Mann",12/22/2024,01/02/2025,374,19,N,6708.66,115.64,,New Brittanyport,NJ,Returned,"Jones, Jensen and Mann transaction of $6708.66 was returned.",5302325,N
7520284,"Hicks, Kent and Johnson",01/27/2025,12/22/2024,108,19,Y,3482.51,91.03,,Nguyenberg,TN,Successful,"Hicks, Kent and Johnson transaction of $3482.51 was successful.",9523199,N
5990296,Murray LLC,12/09/2024,01/19/2025,108,19,Y,3135.29,34.38,C,South Adam,OR,Successful,Murray LLC transaction of $3135.29 was successful.,2873041,Y
7263036,"Edwards, Bennett and Buchanan",02/07/2025,04/17/2025,108,19,N,5966.28,115.57,D,Bartlettchester,TX,Successful,"Edwards, Bennett and Buchanan transaction of $5966.28 was successful.",9204029,Y
9164971,"Wright, King and Benitez",12/08/2024,04/17/2025,374,19,Y,4898.97,41.68,D,Lake Luis,MD,Returned,"Wright, King and Benitez transaction of $4898.97 was returned.",7107351,N
1899447,"Robinson, Walls and Preston",03/17/2025,02/09/2025,374,19,N,1369.66,34.76,,Josephmouth,CO,Returned,"Robinson, Walls and Preston transaction of $1369.66 was returned.",1138769,N
7864135,"Boyer, Black and Murray",03/05/2025,12/28/2024,108,19,N,4889.55,34.55,C,Ginastad,PA,Successful,"Boyer, Black and Murray transaction of $4889.55 was successful.",8155036,N
5900455,"Marks, Steele and Johnson",04/14/2025,01/25/2025,374,19,Y,5378.4,49.51,D,East Jamesburgh,KY,Returned,"Marks, Steele and Johnson transaction of $5378.4 was returned.",9243733,N
9569902,"Murillo, Herrera and Brown",05/03/2025,01/19/2025,108,19,N,7752.25,198.32,D,Anthonytown,AR,Successful,"Murillo, Herrera and Brown transaction of $7752.25 was successful.",5445093,N
8404902,"Harris, Merritt and Gamble",04/24/2025,03/10/2025,374,19,N,1028.65,26.49,C,Combsview,ID,Returned,"Harris, Merritt and Gamble transaction of $1028.65 was returned.",8179879,N
1540736,"Johnson, Hester and Johnson",05/10/2025,05/25/2025,108,19,N,8622.69,61.86,C,North Phillip,NE,Successful,"Johnson, Hester and Johnson transaction of $8622.69 was successful.",3597173,Y
4521171,"Haney, Everett and Herrera",02/21/2025,01/23/2025,108,19,N,1663.99,14.11,C,Ericksonberg,SC,Successful,"Haney, Everett and Herrera transaction of $1663.99 was successful.",3612311,N
1995859,Lambert-Gonzalez,01/16/2025,03/22/2025,374,19,N,5970.59,54.99,,Chavezborough,KY,Returned,Lambert-Gonzalez transaction of $5970.59 was returned.,1909944,N
5854206,Mclean-Nelson,12/16/2024,05/12/2025,108,19,Y,1360.21,32.31,D,Port Wendy,VA,Successful,Mclean-Nelson transaction of $1360.21 was successful.,3499500,N
5652716,"Oliver, White and Gregory",02/11/2025,02/28/2025,374,19,Y,2500.52,56.97,C,West Kevin,NJ,Returned,"Oliver, White and Gregory transaction of $2500.52 was returned.",8740945,N
9211754,"Sullivan, Johnson and Hall",12/24/2024,12/26/2024,374,19,N,3754.85,25.86,C,Farrellshire,NJ,Returned,"Sullivan, Johnson and Hall transaction of $3754.85 was returned.",3290661,N
9650558,Cooper-Salazar,12/03/2024,04/24/2025,108,19,N,9502.79,125.27,C,Marcoshire,PA,Successful,Cooper-Salazar transaction of $9502.79 was successful.,3425843,N
8691502,"Johnson, Ritter and Lawson",04/14/2025,05/13/2025,108,19,Y,7957.8,118.91,D,Patriciamouth,MO,Successful,"Johnson, Ritter and Lawson transaction of $7957.8 was successful.",1017260,N
9299939,"Cabrera, Dyer and Waller",02/22/2025,12/04/2024,374,19,N,3380.86,65.75,,North Earl,DE,Returned,"Cabrera, Dyer and Waller transaction of $3380.86 was returned.",1459190,N
6766993,"Fleming, Rodriguez and Salas",05/16/2025,01/09/2025,108,19,Y,1000.25,24.6,D,North Paulchester,AR,Successful,"Fleming, Rodriguez and Salas transaction of $1000.25 was successful.",6213090,Y
3084353,"Garrett, Carter and Garcia",12/26/2024,01/18/2025,108,19,N,11.76,0.34,C,Bethberg,NE,Successful,"Garrett, Carter and Garcia transaction of $11.76 was successful.",9808712,Y
6064462,Hensley-Jackson,12/10/2024,03/15/2025,108,19,Y,6547.61,73.72,D,East Leah,NE,Successful,Hensley-Jackson transaction of $6547.61 was successful.,9305856,N
1868846,Silva Ltd,01/16/2025,05/21/2025,108,19,Y,4295.16,31.27,C,Port Gailhaven,PA,Successful,Silva Ltd transaction of $4295.16 was successful.,5680317,Y
4580613,Estrada Group,03/04/2025,02/07/2025,108,19,Y,5938.83,106.82,D,Lake Robertmouth,TX,Successful,Estrada Group transaction of $5938.83 was successful.,6571824,N
1135267,Maldonado Ltd,03/08/2025,05/21/2025,374,19,N,6941.84,117.61,C,Gallegosbury,FL,Returned,Maldonado Ltd transaction of $6941.84 was returned.,2207118,N
2498726,Sandoval-Walter,01/12/2025,05/12/2025,108,19,N,3678.78,45.92,D,South Alicia,ME,Successful,Sandoval-Walter transaction of $3678.78 was successful.,9629757,Y
3396676,Chen and Sons,01/18/2025,12/17/2024,108,19,Y,4403.79,101.55,,Holmesville,NH,Successful,Chen and Sons transaction of $4403.79 was successful.,8190654,N
7907345,Kelley-Haynes,03/10/2025,02/28/2025,374,19,Y,871.45,6.55,C,Westberg,OK,Returned,Kelley-Haynes transaction of $871.45 was returned.,8840574,N
6897789,Reed-Lawrence,01/09/2025,04/07/2025,374,19,Y,2481.62,52.4,C,Port Adam,TX,Returned,Reed-Lawrence transaction of $2481.62 was returned.,5428867,N
1450038,Chang-Banks,12/08/2024,01/24/2025,374,19,Y,5179.9,91.88,,Port Corey,WI,Returned,Chang-Banks transaction of $5179.9 was returned.,7828933,N
5958372,"Contreras, Gonzalez and Gilbert",02/23/2025,04/29/2025,108,19,Y,4951.4,38.71,D,Oliviashire,MS,Successful,"Contreras, Gonzalez and Gilbert transaction of $4951.4 was successful.",1067873,N
9863176,Hicks LLC,05/09/2025,02/15/2025,374,19,N,1324.17,35.12,,Baileyshire,NC,Returned,Hicks LLC transaction of $1324.17 was returned.,9213453,N
7130603,Potter Inc,04/07/2025,05/24/2025,108,19,N,9544.76,231.55,C,New Christinabury,GA,Successful,Potter Inc transaction of $9544.76 was successful.,9387085,N
1231415,Spencer-Ryan,01/22/2025,01/02/2025,374,19,Y,9226.18,264.95,D,Fordmouth,NY,Returned,Spencer-Ryan transaction of $9226.18 was returned.,3558499,N
9406206,Reynolds PLC,02/21/2025,01/09/2025,108,19,N,828.87,15.26,,Port Tanyahaven,IL,Successful,Reynolds PLC transaction of $828.87 was successful.,1399229,Y
5655136,Burgess Group,03/10/2025,04/30/2025,374,19,Y,5115.49,51.56,C,West Jessica,IL,Returned,Burgess Group transaction of $5115.49 was returned.,9272059,N
7555386,Thompson-Taylor,03/28/2025,05/11/2025,108,19,N,6988.27,162.47,C,Williestad,NV,Successful,Thompson-Taylor transaction of $6988.27 was successful.,4568957,Y
5101689,Johnson PLC,03/23/2025,05/10/2025,108,19,Y,4536.45,91.73,D,Port Evanmouth,IL,Successful,Johnson PLC transaction of $4536.45 was successful.,8818291,N
3003921,"Carter, Bernard and Jones",03/07/2025,02/04/2025,374,19,Y,1642.51,47.35,,West Samuel,DE,Returned,"Carter, Bernard and Jones transaction of $1642.51 was returned.",7904035,N
3801173,"Perry, Anthony and Reese",04/23/2025,02/05/2025,374,19,N,7330.69,58.29,C,Andrewfort,NH,Returned,"Perry, Anthony and Reese transaction of $7330.69 was returned.",5887871,N
8202871,"Rivera, Collins and Keller",04/29/2025,12/18/2024,374,19,N,7124.67,138.33,C,Murphytown,RI,Returned,"Rivera, Collins and Keller transaction of $7124.67 was returned.",3905699,N
8636951,White PLC,05/17/2025,12/10/2024,108,19,Y,4998.6,95.83,D,New Stephaniefort,NV,Successful,White PLC transaction of $4998.6 was successful.,3592656,Y
5280137,Nelson-Jackson,01/08/2025,02/17/2025,108,19,Y,7409.1,37.52,C,Reyesborough,VT,Successful,Nelson-Jackson transaction of $7409.1 was successful.,6473449,N
1771442,Douglas PLC,04/18/2025,03/14/2025,374,19,N,9202.66,87.19,C,New Kristopher,PA,Returned,Douglas PLC transaction of $9202.66 was returned.,1113643,N
4766741,"Herman, Kim and Mendoza",04/23/2025,04/14/2025,374,19,N,9158.97,119.05,C,Donaldside,NM,Returned,"Herman, Kim and Mendoza transaction of $9158.97 was returned.",9747793,N
3003215,"Leonard, Thomas and Edwards",04/23/2025,12/29/2024,374,19,Y,2235.73,40.01,C,South Anthony,VT,Returned,"Leonard, Thomas and Edwards transaction of $2235.73 was returned.",6607739,N
2156393,"Clark, Wolf and Foley",04/11/2025,12/06/2024,374,19,N,3276.37,61.69,C,Harrisshire,MD,Returned,"Clark, Wolf and Foley transaction of $3276.37 was returned.",6324271,N
4366703,George-Farrell,01/09/2025,04/24/2025,108,19,Y,4641.95,91.87,D,South Thomaschester,CO,Successful,George-Farrell transaction of $4641.95 was successful.,8959344,N
5112546,Wagner-Griffin,04/03/2025,01/22/2025,108,19,N,243.98,4.52,,Lake Mary,KY,Successful,Wagner-Griffin transaction of $243.98 was successful.,2921623,Y
6620658,"Dennis, Benson and Gray",12/21/2024,12/31/2024,374,19,N,1043.97,19.05,C,Port Briana,CA,Returned,"Dennis, Benson and Gray transaction of $1043.97 was returned.",9217321,N
9254874,"Khan, Mayo and Perry",12/08/2024,05/26/2025,374,19,N,934.8,26.2,,Ramirezside,DE,Returned,"Khan, Mayo and Perry transaction of $934.8 was returned.",3299479,N
7249378,"Ellison, Ramirez and Hernandez",01/21/2025,03/19/2025,108,19,Y,5056.75,105.84,D,North Jesus,MS,Successful,"Ellison, Ramirez and Hernandez transaction of $5056.75 was successful.",2193905,Y
2044933,Mejia-Bell,04/02/2025,12/08/2024,374,19,Y,2920.3,76.72,D,New Mariaburgh,AL,Returned,Mejia-Bell transaction of $2920.3 was returned.,4514112,N
6336123,Franklin and Sons,03/14/2025,05/24/2025,108,19,Y,751.5,7.57,,Morrisberg,MN,Successful,Franklin and Sons transaction of $751.5 was successful.,8561071,Y
3607356,Carter-Marshall,12/27/2024,01/11/2025,374,19,N,4663.22,70.71,,Lake Cheryl,AR,Returned,Carter-Marshall transaction of $4663.22 was returned.,9259626,N
4483557,"Jackson, Rice and Martinez",12/14/2024,02/12/2025,374,19,N,2653.75,21.22,C,Chaseton,DE,Returned,"Jackson, Rice and Martinez transaction of $2653.75 was returned.",4332422,N
1676621,"Hernandez, Juarez and Garcia",02/01/2025,03/12/2025,374,19,Y,916.67,10.27,D,Hallshire,IL,Returned,"Hernandez, Juarez and Garcia transaction of $916.67 was returned.",3018250,N
9614423,Burch-Stevens,04/22/2025,05/28/2025,374,19,N,8201.8,76.66,D,Port Gwendolynfort,LA,Returned,Burch-Stevens transaction of $8201.8 was returned.,7930782,N
5191831,Romero Group,12/17/2024,12/20/2024,108,19,Y,8039.95,68.3,C,Moorehaven,MA,Successful,Romero Group transaction of $8039.95 was successful.,4116852,N
4729376,Delgado-Brown,12/12/2024,12/17/2024,108,19,N,3725.54,77.33,,Port Josefurt,NC,Successful,Delgado-Brown transaction of $3725.54 was successful.,1398294,Y
5342289,Carroll-Rangel,03/01/2025,01/09/2025,108,19,Y,1981.51,41.91,C,North Sarah,UT,Successful,Carroll-Rangel transaction of $1981.51 was successful.,4007610,Y
6562484,"Torres, Rodriguez and Brock",03/01/2025,01/23/2025,374,19,N,511.12,14.36,D,North Christopher,NJ,Returned,"Torres, Rodriguez and Brock transaction of $511.12 was returned.",8018816,N
9323619,"Ramirez, Warren and Carlson",04/30/2025,02/21/2025,374,19,N,1732.21,17.96,C,Holmesfort,TX,Returned,"Ramirez, Warren and Carlson transaction of $1732.21 was returned.",5007627,N
5695180,Reed-Alvarez,02/09/2025,05/26/2025,374,19,Y,6143.0,125.47,,Thomaston,MS,Returned,Reed-Alvarez transaction of $6143.0 was returned.,5114949,N
9370012,Williams-Williams,12/09/2024,03/23/2025,108,19,Y,881.78,12.85,D,West Jeffreyburgh,MD,Successful,Williams-Williams transaction of $881.78 was successful.,8293165,Y
9821696,Roberts-Armstrong,03/30/2025,01/10/2025,374,19,N,7820.25,109.31,,Port Kenneth,TX,Returned,Roberts-Armstrong transaction of $7820.25 was returned.,2515548,N
6771934,"Watkins, Cruz and Murphy",05/11/2025,12/07/2024,108,19,N,2708.0,15.3,,Nicholsbury,VA,Successful,"Watkins, Cruz and Murphy transaction of $2708.0 was successful.",8933170,N
1491630,"Bailey, Taylor and Dorsey",04/28/2025,02/23/2025,108,19,N,5296.68,128.03,C,Michaeltown,MO,Successful,"Bailey, Taylor and Dorsey transaction of $5296.68 was successful.",4872477,Y
2679975,Newton-Alexander,02/21/2025,12/09/2024,108,19,N,5339.23,132.31,,Andersonmouth,KS,Successful,Newton-Alexander transaction of $5339.23 was successful.,3410950,Y
4681115,May-Carr,12/22/2024,04/06/2025,108,19,N,9352.38,278.59,C,Perkinsmouth,HI,Successful,May-Carr transaction of $9352.38 was successful.,7829707,N
4968669,"Travis, Jordan and Mendoza",03/13/2025,03/26/2025,374,19,N,9140.23,52.15,,Christianborough,MS,Returned,"Travis, Jordan and Mendoza transaction of $9140.23 was returned.",8328539,N
3384080,Stephenson-Tucker,03/14/2025,01/11/2025,108,19,N,5423.54,50.92,C,Lake Tracy,NC,Successful,Stephenson-Tucker transaction of $5423.54 was successful.,3988180,Y
1942342,Keller Inc,12/14/2024,12/20/2024,108,19,Y,5266.85,26.42,,Mcgeechester,ID,Successful,Keller Inc transaction of $5266.85 was successful.,7821826,N
3189251,Carpenter-Miller,03/31/2025,02/04/2025,108,19,N,600.26,5.22,,Port Terri,MS,Successful,Carpenter-Miller transaction of $600.26 was successful.,8120922,Y
2860938,Burton Group,01/20/2025,01/31/2025,108,19,Y,3739.04,106.74,D,Joycemouth,OH,Successful,Burton Group transaction of $3739.04 was successful.,2762861,Y
6646557,"Villarreal, Edwards and Sanchez",12/24/2024,04/02/2025,374,19,Y,9758.73,227.46,D,Swansonborough,MA,Returned,"Villarreal, Edwards and Sanchez transaction of $9758.73 was returned.",5324237,N
6323132,Williams Ltd,02/05/2025,05/24/2025,374,19,Y,6656.99,168.83,D,Elainefort,CO,Returned,Williams Ltd transaction of $6656.99 was returned.,2511292,N
5941179,"Brown, Garcia and Moore",04/16/2025,12/15/2024,108,19,Y,9488.14,272.48,D,New Gregorychester,WI,Successful,"Brown, Garcia and Moore transaction of $9488.14 was successful.",5704834,N
4054824,Yang-Miller,04/27/2025,02/06/2025,108,19,Y,6398.27,48.64,D,Thomasmouth,NH,Successful,Yang-Miller transaction of $6398.27 was successful.,1316748,Y
6556084,"Sullivan, Moore and Martin",03/01/2025,12/24/2024,374,19,N,9823.88,90.35,C,North Virginiaberg,WV,Returned,"Sullivan, Moore and Martin transaction of $9823.88 was returned.",1536650,N
8493206,"Hancock, Perez and Stewart",05/17/2025,04/08/2025,108,19,Y,2499.16,16.73,D,Joneschester,MN,Successful,"Hancock, Perez and Stewart transaction of $2499.16 was successful.",2557919,N
1021494,Wallace Inc,04/20/2025,02/10/2025,374,19,N,7327.18,214.16,D,Jonestown,ME,Returned,Wallace Inc transaction of $7327.18 was returned.,3236782,N
7353742,Fields PLC,03/08/2025,12/16/2024,108,19,Y,8288.93,204.89,,Danieltown,NH,Successful,Fields PLC transaction of $8288.93 was successful.,6476952,Y
3728923,Williams-Boyle,02/21/2025,01/26/2025,108,19,Y,2952.61,38.29,C,Brianview,NY,Successful,Williams-Boyle transaction of $2952.61 was successful.,8155785,Y
6734590,Hoffman-Jackson,01/15/2025,12/10/2024,374,19,Y,7321.19,136.73,C,Moyerhaven,MA,Returned,Hoffman-Jackson transaction of $7321.19 was returned.,6404286,N
9098979,Cox and Sons,03/02/2025,01/16/2025,108,19,Y,6075.14,96.32,C,East Cynthiaville,MT,Successful,Cox and Sons transaction of $6075.14 was successful.,6935368,N
6554845,Dennis-Mclean,04/28/2025,01/20/2025,374,19,N,6973.48,160.75,,Valdezton,RI,Returned,Dennis-Mclean transaction of $6973.48 was returned.,5509921,N
5723173,Cabrera-Hancock,05/21/2025,12/29/2024,108,19,Y,501.11,9.67,D,Jacquelineton,AL,Successful,Cabrera-Hancock transaction of $501.11 was successful.,2536907,Y
1914439,Wright LLC,01/27/2025,03/31/2025,374,19,N,880.85,22.55,,Garzabury,ND,Returned,Wright LLC transaction of $880.85 was returned.,2551061,N
4349987,Johnson and Sons,02/17/2025,02/02/2025,374,19,Y,1712.47,21.06,C,South Amandaview,DE,Returned,Johnson and Sons transaction of $1712.47 was returned.,1462969,N
2937918,Glenn-Sharp,02/09/2025,12/28/2024,374,19,N,4893.52,105.34,C,East Christian,WY,Returned,Glenn-Sharp transaction of $4893.52 was returned.,9245270,N
4101792,Martinez-Brewer,01/05/2025,12/25/2024,374,19,N,1869.9,11.44,D,Christopherfort,NH,Returned,Martinez-Brewer transaction of $1869.9 was returned.,8245030,N
5419132,Harrison-Allen,12/22/2024,05/16/2025,108,19,Y,1515.55,33.97,C,South Danaborough,DE,Successful,Harrison-Allen transaction of $1515.55 was successful.,4603179,Y
